user_id;group_x;login_time;age;gender;training_level;specialization;patient_records_exp;patient_records_years;clinical_reasoning_training;clinical_reasoning_desc;clinical_notes_confidence;gen_ai_familiarity;prompt_eng_familiarity;cds_familiarity;tools_used;other_tools;llm_usage_frequency;use_cases;other_use_cases;trust_level;expectations;task_id;completion_status;task_duration;timestamp;task_start;task_end;clinical_usefulness;medical_inaccuracies;prompt_count;start_time;end_time;MQ_inaccuracies;CL_performance;MQ_usefulness;PE_understanding;PE_difficulty;CL_mental;CL_frustration;MQ_accuracy;model_name;duration;group_y;model_type;event_type;survey_data
372313c0-4622-40e4-a58e-be4f741b3fc6;A;2025-05-20T22:13:25.202232;Prefer not to say;Female;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
389b78f4-48f2-46fd-b877-6eb721da66d5;B;2025-05-26T14:02:05.076776;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;completed;310.618368;2025-05-26T14:07:21.830382;2025-05-26T14:02:11.211977;2025-05-26T14:07:21.830363;;;1.0;2025-05-26T14:02:11.211977;2025-05-26T14:07:21.830363;;;3.0;;;;;;;;;;;
389b78f4-48f2-46fd-b877-6eb721da66d5;B;2025-05-26T14:02:05.076776;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;;;2025-05-26T14:07:21.848375;;;;;1.0;;;;;;;;;;;llama3-med42-8b;310.636378;B;Ollama;TASK_COMPLETION;{'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 310.636378, 'start_time': '2025-05-26T14:02:11.211977', 'end_time': '2025-05-26T14:07:21.848364', 'prompt_count': 1, 'timestamp': '2025-05-26T14:07:21.830382'}
389b78f4-48f2-46fd-b877-6eb721da66d5;B;2025-05-26T14:02:05.076776;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;started;;2025-05-26T14:07:27.646568;2025-05-26T14:07:27.646568;;;;;;;;;;;;;;;;;;;;
3a51f6b0-cd97-482d-8908-16b63fed96c7;A;2025-05-26T08:59:37.083920;18;Female;Other;;Yes;2.0;Yes;;1;5;2;3;;;Daily or more frequently;;;2;;1.0;completed;0.0;2025-05-26T09:01:37.607014;2025-05-26T08:59:37.616955;2025-05-26T09:01:37.616955;5.0;yes please;4.0;2025-05-26T08:59:37.616955;2025-05-26T09:01:37.616955;yes please;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;1.0;completed;71.673937;2025-05-26T10:38:54.235112;2025-05-26T10:37:42.561160;2025-05-26T10:38:54.235106;;;2.0;2025-05-26T10:37:42.561160;2025-05-26T10:38:54.235106;hello;;1.0;;;;;;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;1.0;completed;71.682732;2025-05-26T10:38:54.235112;2025-05-26T10:37:42.561160;2025-05-26T10:38:54.243903;1.0;hello;2.0;2025-05-26T10:37:42.561160;2025-05-26T10:38:54.243903;;;;;;;;;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;2.0;completed;48.995657;2025-05-26T10:39:48.045447;2025-05-26T10:38:59.049776;2025-05-26T10:39:48.045442;;;2.0;2025-05-26T10:38:59.049776;2025-05-26T10:39:48.045442;second time;;1.0;;;;;;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;2.0;completed;49.001856;2025-05-26T10:39:48.045447;2025-05-26T10:38:59.049776;2025-05-26T10:39:48.051638;1.0;second time;2.0;2025-05-26T10:38:59.049776;2025-05-26T10:39:48.051638;;;;;;;;;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;3.0;completed;47.384065;2025-05-26T10:40:38.758289;2025-05-26T10:39:51.374209;2025-05-26T10:40:38.758283;;;2.0;2025-05-26T10:39:51.374209;2025-05-26T10:40:38.758283;helloooo;;4.0;;;;;;;;;;;
3e1951fb-3411-4d20-b999-fe9ecb0c2e7e;A;2025-05-26T10:37:35.422005;Prefer not to say;Non-binary;Specialist;;Yes;1.0;Yes;;3;4;1;4;;;1-3 times per month;;;3;;3.0;completed;47.390324;2025-05-26T10:40:38.758289;2025-05-26T10:39:51.374209;2025-05-26T10:40:38.764539;4.0;helloooo;2.0;2025-05-26T10:39:51.374209;2025-05-26T10:40:38.764539;;;;;;;;;;;;;;
4bb6b10b-e250-4dfd-8afb-83bee4aad5a5;B;2025-05-26T12:40:48.497421;Prefer not to say;Female;Specialist;;Yes;2.0;Yes;;3;2;4;2;;;1-6 times per week;;;4;;1.0;started;;2025-05-26T12:40:55.217892;2025-05-26T12:40:55.217892;;;;;;;;;;;;;;;;;;;;
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;1.0;completed;51.460797;2025-05-26T14:37:03.833243;2025-05-26T14:36:12.372428;2025-05-26T14:37:03.833233;;;2.0;2025-05-26T14:36:12.372428;2025-05-26T14:37:03.833233;sadfsa;;1.0;;;;;;;;;;;
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;1.0;;;2025-05-26T14:37:03.841796;;;;;2.0;;;;;;;;;;;llama3-med42-8b;51.469353;A;Ollama;TASK_COMPLETION;{'clinical_usefulness': 1, 'medical_inaccuracies': 'sadfsa', 'task_duration': 51.469353, 'start_time': '2025-05-26T14:36:12.372428', 'end_time': '2025-05-26T14:37:03.841788', 'prompt_count': 2, 'timestamp': '2025-05-26T14:37:03.833243'}
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;2.0;completed;12.909496;2025-05-26T14:37:20.127961;2025-05-26T14:37:07.218447;2025-05-26T14:37:20.127952;;;1.0;2025-05-26T14:37:07.218447;2025-05-26T14:37:20.127952;sadfsaf;;3.0;;;;;;;;;;;
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;2.0;;;2025-05-26T14:37:20.134537;;;;;1.0;;;;;;;;;;;llama3-med42-8b;12.916076;A;Ollama;TASK_COMPLETION;{'clinical_usefulness': 3, 'medical_inaccuracies': 'sadfsaf', 'task_duration': 12.916076, 'start_time': '2025-05-26T14:37:07.218447', 'end_time': '2025-05-26T14:37:20.134529', 'prompt_count': 1, 'timestamp': '2025-05-26T14:37:20.127961'}
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;3.0;completed;17.82241;2025-05-26T14:37:41.543647;2025-05-26T14:37:23.721220;2025-05-26T14:37:41.543638;;;1.0;2025-05-26T14:37:23.721220;2025-05-26T14:37:41.543638;fasdfsa;;3.0;;;;;;;;;;;
518e6810-cda5-4cad-bd4c-6831d14577df;A;2025-05-26T14:36:05.115997;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;2;;;1-3 times per month;;;4;;3.0;;;2025-05-26T14:37:41.550227;;;;;1.0;;;;;;;;;;;llama3-med42-8b;17.828993;A;Ollama;TASK_COMPLETION;{'clinical_usefulness': 3, 'medical_inaccuracies': 'fasdfsa', 'task_duration': 17.828993, 'start_time': '2025-05-26T14:37:23.721220', 'end_time': '2025-05-26T14:37:41.550220', 'prompt_count': 1, 'timestamp': '2025-05-26T14:37:41.543647'}
60d6283c-4b2a-4fc4-b701-12c506d7cc32;B;2025-05-25T14:09:28.387518;19;Female;Specialist;;Yes;2.0;Yes;;1;3;2;4;;;Daily or more frequently;;;5;;1.0;completed;0.0;2025-05-25T14:11:00.981637;2025-05-25T14:09:24.984115;2025-05-25T14:11:00.984115;3.0;test;3.0;2025-05-25T14:09:24.984115;2025-05-25T14:11:00.984115;test;3.0;3.0;3.0;2.0;3.0;2.0;3.0;;;;;;
60d6283c-4b2a-4fc4-b701-12c506d7cc32;B;2025-05-25T14:09:28.387518;19;Female;Specialist;;Yes;2.0;Yes;;1;3;2;4;;;Daily or more frequently;;;5;;2.0;completed;0.0;2025-05-25T14:11:25.213241;2025-05-25T14:11:01.216610;2025-05-25T14:11:25.216610;3.0;;1.0;2025-05-25T14:11:01.216610;2025-05-25T14:11:25.216610;;3.0;3.0;3.0;2.0;3.0;2.0;3.0;;;;;;
60d6283c-4b2a-4fc4-b701-12c506d7cc32;B;2025-05-25T14:09:28.387518;19;Female;Specialist;;Yes;2.0;Yes;;1;3;2;4;;;Daily or more frequently;;;5;;3.0;completed;0.0;2025-05-25T14:12:56.642412;2025-05-25T14:11:25.645160;2025-05-25T14:12:56.645160;3.0;;1.0;2025-05-25T14:11:25.645160;2025-05-25T14:12:56.645160;;3.0;3.0;3.0;2.0;3.0;2.0;3.0;;;;;;
6266b738-1852-4d33-912f-1d884c990302;A;2025-05-22T12:55:41.575845;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
62d6863e-db5d-4071-a162-118dfebf2a8a;B;2025-05-20T22:40:33.018821;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
704f0b96-02fc-4668-9f0b-c253d1cbc47c;A;2025-05-26T12:56:19.461714;Prefer not to say;Non-binary;Other;;Yes;5.0;Yes;;1;2;4;3;;;1-6 times per week;;;1;;1.0;completed;30.92576;2025-05-26T12:56:56.894381;2025-05-26T12:56:25.968575;2025-05-26T12:56:56.894357;;;1.0;2025-05-26T12:56:25.968575;2025-05-26T12:56:56.894357;;;3.0;;;;;;;;;;;
704f0b96-02fc-4668-9f0b-c253d1cbc47c;A;2025-05-26T12:56:19.461714;Prefer not to say;Non-binary;Other;;Yes;5.0;Yes;;1;2;4;3;;;1-6 times per week;;;1;;1.0;completed;30.941003;2025-05-26T12:56:56.894381;2025-05-26T12:56:25.968575;2025-05-26T12:56:56.909592;3.0;;1.0;2025-05-26T12:56:25.968575;2025-05-26T12:56:56.909592;;;;;;;;;;;;;;
704f0b96-02fc-4668-9f0b-c253d1cbc47c;A;2025-05-26T12:56:19.461714;Prefer not to say;Non-binary;Other;;Yes;5.0;Yes;;1;2;4;3;;;1-6 times per week;;;1;;2.0;started;;2025-05-26T12:57:00.242763;2025-05-26T12:57:00.242763;;;;;;;;;;;;;;;;;;;;
726b8603-289e-41aa-b871-01f147852f69;A;2025-05-20T22:18:46.777696;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
72cb9aa5-d6eb-4ce7-aa3c-0245e5383c4c;B;2025-05-26T09:04:21.340468;18;Non-binary;Specialist;;Yes;1.0;Yes;;1;4;4;2;;;1-6 times per week;;;1;;1.0;completed;0.0;2025-05-26T09:06:08.518162;2025-05-26T09:04:21.526015;2025-05-26T09:06:08.526015;5.0;hi;2.0;2025-05-26T09:04:21.526015;2025-05-26T09:06:08.526015;hi;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;
72cb9aa5-d6eb-4ce7-aa3c-0245e5383c4c;B;2025-05-26T09:04:21.340468;18;Non-binary;Specialist;;Yes;1.0;Yes;;1;4;4;2;;;1-6 times per week;;;1;;2.0;completed;0.0;2025-05-26T09:07:26.299451;2025-05-26T09:06:08.306059;2025-05-26T09:07:26.306059;5.0;fsdfs;2.0;2025-05-26T09:06:08.306059;2025-05-26T09:07:26.306059;fsdfs;5.0;5.0;5.0;5.0;5.0;5.0;5.0;;;;;;
772d7eea-c505-4d14-90fc-e9ff693b0037;A;2025-05-20T22:28:25.389146;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
7901d322-d4b0-4b67-89e0-7a862c2c0f9f;B;2025-05-26T12:59:09.067616;19;Non-binary;Specialist;;Yes;5.0;Yes;;3;3;2;4;;;Less than once a month;;;5;;1.0;completed;533.115609;2025-05-26T13:08:08.909351;2025-05-26T12:59:15.793699;2025-05-26T13:08:08.909329;;;1.0;2025-05-26T12:59:15.793699;2025-05-26T13:08:08.909329;;;3.0;;;;;;;;;;;
846177f0-045d-425d-8973-3095af3f907a;B;2025-05-20T15:39:14.017356;Prefer not to say;Female;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
854b6b73-c6e5-4227-8544-de69aad24abc;B;2025-05-26T12:50:14.483631;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;started;;2025-05-26T12:50:20.865702;2025-05-26T12:50:20.865702;;;;;;;;;;;;;;;;;;;;
97c96792-c9c0-459b-9480-d8cd35403a26;A;2025-05-26T13:38:07.797831;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;started;;2025-05-26T13:38:15.788072;2025-05-26T13:38:15.788072;;;;;;;;;;;;;;;;;;;;
acb0592c-bd07-46cf-a0e6-f427fea4e1b5;B;2025-05-22T13:03:54.694019;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
ad5fee4d-7e45-4085-a72c-b2c2d5a6d454;A;2025-05-26T13:39:19.097346;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;completed;12.343064;2025-05-26T13:39:41.612263;2025-05-26T13:39:29.269151;2025-05-26T13:39:41.612236;;;1.0;2025-05-26T13:39:29.269151;2025-05-26T13:39:41.612236;;;3.0;;;;;;;;;;;
ad5fee4d-7e45-4085-a72c-b2c2d5a6d454;A;2025-05-26T13:39:19.097346;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;;;2025-05-26T13:39:41.629892;;;;;1.0;;;;;;;;;;;llama3-med42-8b;12.36071;A;Ollama;TASK_COMPLETION;{'clinical_usefulness': 3, 'medical_inaccuracies': '', 'task_duration': 12.36071, 'start_time': '2025-05-26T13:39:29.269151', 'end_time': '2025-05-26T13:39:41.629876', 'prompt_count': 1, 'timestamp': '2025-05-26T13:39:41.612263'}
ad5fee4d-7e45-4085-a72c-b2c2d5a6d454;A;2025-05-26T13:39:19.097346;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;started;;2025-05-26T13:39:46.287719;2025-05-26T13:39:46.287719;;;;;;;;;;;;;;;;;;;;
b11efbfa-60ab-472c-a395-00230d99c288;A;2025-05-26T12:48:19.353604;Prefer not to say;Non-binary;Specialist;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;completed;23.723556;2025-05-26T12:48:49.185787;2025-05-26T12:48:25.462192;2025-05-26T12:48:49.185765;;;1.0;2025-05-26T12:48:25.462192;2025-05-26T12:48:49.185765;;;3.0;;;;;;;;;;;
b11efbfa-60ab-472c-a395-00230d99c288;A;2025-05-26T12:48:19.353604;Prefer not to say;Non-binary;Specialist;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;completed;23.742823;2025-05-26T12:48:49.185787;2025-05-26T12:48:25.462192;2025-05-26T12:48:49.205028;3.0;;1.0;2025-05-26T12:48:25.462192;2025-05-26T12:48:49.205028;;;;;;;;;;;;;;
b11efbfa-60ab-472c-a395-00230d99c288;A;2025-05-26T12:48:19.353604;Prefer not to say;Non-binary;Specialist;;No;0.0;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;started;;2025-05-26T12:48:52.573493;2025-05-26T12:48:52.573493;;;;;;;;;;;;;;;;;;;;
b58aaefa-cc13-43c9-bee7-691ec68a5949;B;2025-05-20T22:19:27.693616;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
bd4f4e0f-b558-4acf-b030-20fa4e9920f2;A;2025-05-22T13:11:44.214947;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
c18df2da-4650-44a0-b876-82efe7555735;B;2025-05-25T17:55:20.875795;Prefer not to say;Prefer not to say;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
c6e7a382-292d-46b1-8f90-b3def528de28;B;2025-05-21T09:41:14.716734;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
c94351d5-2cbe-466a-9f32-fc886501b959;A;2025-05-21T09:29:17.733148;Prefer not to say;Female;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
d558eb9b-df76-4c27-a939-e3a24517772f;B;2025-05-20T22:32:22.440309;Prefer not to say;Non-binary;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;
e0af3d42-3cb3-4186-bf7c-f528cc293e0e;A;2025-05-25T17:15:59.943941;Prefer not to say;Female;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;1.0;completed;0.0;2025-05-25T17:18:01.336350;2025-05-25T17:16:22.340049;2025-05-25T17:18:01.340049;3.0;;1.0;2025-05-25T17:16:22.340049;2025-05-25T17:18:01.340049;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
e0af3d42-3cb3-4186-bf7c-f528cc293e0e;A;2025-05-25T17:15:59.943941;Prefer not to say;Female;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;2.0;completed;0.0;2025-05-25T17:18:20.200868;2025-05-25T17:18:01.204766;2025-05-25T17:18:20.204766;3.0;;1.0;2025-05-25T17:18:01.204766;2025-05-25T17:18:20.204766;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
e0af3d42-3cb3-4186-bf7c-f528cc293e0e;A;2025-05-25T17:15:59.943941;Prefer not to say;Female;Medical Student (Pre-clinical);;No;;Yes;;3;3;3;3;;;1-3 times per month;;;3;;3.0;completed;0.0;2025-05-25T17:18:54.022012;2025-05-25T17:18:20.026469;2025-05-25T17:18:54.026469;3.0;;2.0;2025-05-25T17:18:20.026469;2025-05-25T17:18:54.026469;;3.0;3.0;3.0;3.0;3.0;3.0;3.0;;;;;;
ec19b2a4-9e2e-4254-9fb7-1d955c38e60e;A;2025-05-26T11:13:21.367476;19;Male;Specialist;;Yes;1.0;Yes;;2;4;1;2;;;1-6 times per week;;;4;;1.0;completed;86.080008;2025-05-26T11:14:55.351146;2025-05-26T11:13:29.271119;2025-05-26T11:14:55.351136;;;2.0;2025-05-26T11:13:29.271119;2025-05-26T11:14:55.351136;hi this was task 1;;4.0;;;;;;;;;;;
ec19b2a4-9e2e-4254-9fb7-1d955c38e60e;A;2025-05-26T11:13:21.367476;19;Male;Specialist;;Yes;1.0;Yes;;2;4;1;2;;;1-6 times per week;;;4;;1.0;completed;86.089641;2025-05-26T11:14:55.351146;2025-05-26T11:13:29.271119;2025-05-26T11:14:55.360767;4.0;hi this was task 1;2.0;2025-05-26T11:13:29.271119;2025-05-26T11:14:55.360767;;;;;;;;;;;;;;
ec19b2a4-9e2e-4254-9fb7-1d955c38e60e;A;2025-05-26T11:13:21.367476;19;Male;Specialist;;Yes;1.0;Yes;;2;4;1;2;;;1-6 times per week;;;4;;2.0;completed;27.393609;2025-05-26T11:15:26.437077;2025-05-26T11:14:59.043450;2025-05-26T11:15:26.437068;;;1.0;2025-05-26T11:14:59.043450;2025-05-26T11:15:26.437068;task 2;;3.0;;;;;;;;;;;
ec19b2a4-9e2e-4254-9fb7-1d955c38e60e;A;2025-05-26T11:13:21.367476;19;Male;Specialist;;Yes;1.0;Yes;;2;4;1;2;;;1-6 times per week;;;4;;2.0;completed;27.39956;2025-05-26T11:15:26.437077;2025-05-26T11:14:59.043450;2025-05-26T11:15:26.443015;3.0;task 2;1.0;2025-05-26T11:14:59.043450;2025-05-26T11:15:26.443015;;;;;;;;;;;;;;
ec19b2a4-9e2e-4254-9fb7-1d955c38e60e;A;2025-05-26T11:13:21.367476;19;Male;Specialist;;Yes;1.0;Yes;;2;4;1;2;;;1-6 times per week;;;4;;3.0;completed;23.271363;2025-05-26T11:15:53.175816;2025-05-26T11:15:29.904435;2025-05-26T11:15:53.175807;;;1.0;2025-05-26T11:15:29.904435;2025-05-26T11:15:53.175807;"task 3
";;3.0;;;;;;;;;;;
ec19b2a4-9e2e-4254-9fb7-1d955c38e60e;A;2025-05-26T11:13:21.367476;19;Male;Specialist;;Yes;1.0;Yes;;2;4;1;2;;;1-6 times per week;;;4;;3.0;completed;23.277781;2025-05-26T11:15:53.175816;2025-05-26T11:15:29.904435;2025-05-26T11:15:53.182224;3.0;"task 3
";1.0;2025-05-26T11:15:29.904435;2025-05-26T11:15:53.182224;;;;;;;;;;;;;;
